rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,LRTF,6,None,20,2.9095890410958902,1.0519843899184502,0.7881278538812785,0.9874791318864775,7.930684699915469,22.738799661876584,1198,1183,2.2909237045932214,0.9862258953168044
0.0,0,hard,10.22,LRTF,6,None,21,9.446575342465753,6.419350046681787,0.8817351598173515,0.9739583333333334,7.836007130124777,19.162210338680925,1152,1122,4.516044843620063,0.9716713881019831
0.0,0,hard,10.22,LRTF,6,None,2,82.72328767123288,58.59181730046752,0.9671232876712329,0.8450946643717728,7.8492871690427695,19.34826883910387,1162,982,12.44795898833602,0.8371040723981901
0.0,0,hard,10.22,LRTF,6,None,7,60.484931506849314,55.26725482974168,0.9625570776255709,0.8946444249341527,7.867517173699706,20.902845927379783,1139,1019,11.813305923432257,0.886039886039886
0.0,0,hard,10.22,FCFS,6,None,96,104.8958904109589,16.459057030868102,0.9922374429223744,0.8441998306519899,7.794383149448345,16.0481444332999,1181,997,35.67018663793318,0.8331822302810517
0.0,0,hard,10.22,LRTF,6,None,24,5.810958904109589,4.3046307658060154,0.8849315068493151,0.987535953978907,7.855339805825243,18.834951456310677,1043,1030,3.910855860023537,0.986639260020555
0.0,0,hard,10.22,LRTF,6,None,19,30.805479452054794,47.50234335007992,0.9840182648401825,0.9337068160597572,7.729,15.900000000000002,1071,1000,8.477150473190484,0.9284274193548387
0.0,0,hard,10.22,LRTF,6,None,26,1.895890410958904,0.5871430595273224,0.7547945205479452,0.9929078014184397,8.091964285714285,28.482142857142854,1128,1120,2.07250176548637,0.9924528301886792
0.0,0,hard,10.22,LRTF,6,None,28,5.558904109589041,2.789122241812648,0.8191780821917808,0.989159891598916,7.83013698630137,18.2648401826484,1107,1095,3.4450349539882867,0.9884393063583815
0.0,0,hard,10.22,LRTF,6,None,8,63.53150684931507,62.408206237730056,0.9776255707762558,0.9306759098786829,7.878026070763501,20.57728119180633,1154,1074,16.969756211634472,0.9250234301780693
0.0,0,hard,10.22,LRTF,6,None,25,12.106849315068493,11.865714046048524,0.9269406392694063,0.9887834339948232,7.795811518324608,18.06282722513089,1159,1146,5.526375287290316,0.9877704609595485
