rho,rho_idx,sampling_mode,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,FCFS,5,None,6,240.63561643835615,39.701496721588576,0.9967123287671233,0.5760773966578716,7.693129770992367,13.740458015267176,1137,655,78.33735385786473,0.5444234404536862
0.0,0,hard,FCFS,5,None,37,128.36712328767123,20.632459733910828,0.9950684931506849,0.788010425716768,7.695700110253584,15.214994487320837,1151,907,43.64943582071931,0.7713214620431116
0.0,0,hard,FCFS,5,None,57,24.85753424657534,3.8325662465036356,0.9534246575342465,0.9862778730703259,7.767826086956521,17.478260869565222,1166,1150,9.33896575516035,0.9852670349907919
0.0,0,hard,FCFS,5,None,52,62.02739726027397,10.173114631725364,0.9747945205479452,0.9052631578947369,7.799418604651163,17.538759689922482,1140,1032,22.00214219713147,0.8984962406015038
0.0,0,hard,FCFS,5,None,54,36.04931506849315,5.6367900178091475,0.9841095890410959,0.923469387755102,7.826887661141805,19.429097605893187,1176,1086,12.85040488274019,0.9181818181818182
0.0,0,hard,FCFS,5,None,36,145.3095890410959,24.34283674707879,0.9884931506849315,0.7660142348754448,7.849012775842044,19.744483159117305,1124,861,50.29747400591078,0.7497621313035204
0.0,0,hard,FCFS,5,None,49,90.78630136986301,14.158903161308903,0.9824657534246576,0.8350785340314136,7.6760710553814,13.270637408568442,1146,957,30.31834632839212,0.8236940298507462
0.0,0,hard,FCFS,5,None,59,16.59178082191781,2.5145104595882546,0.9112328767123288,0.9635701275045537,7.83648393194707,17.769376181474485,1098,1058,7.019209540668379,0.9615754082612872
0.0,0,hard,FCFS,5,None,61,2.4986301369863013,0.3486395455629974,0.8021917808219179,0.9956217162872154,7.96042216358839,23.7467018469657,1142,1137,2.0745948276207664,0.9952785646836638
0.0,0,hard,FCFS,5,None,41,146.5095890410959,26.483164321272703,0.9972602739726028,0.7344632768361582,7.662820512820513,11.923076923076925,1062,780,55.34183206959099,0.7128309572301426
0.0,0,hard,FCFS,5,None,45,113.04383561643836,17.225089689388025,0.9835616438356164,0.7874354561101549,7.620765027322404,12.6775956284153,1162,915,36.80512409727852,0.7758620689655172
0.0,0,hard,FCFS,5,None,35,211.76986301369863,34.33486291931214,0.9923287671232877,0.6644125105663568,7.8295165394402035,18.956743002544528,1183,786,69.2602671138232,0.6387625113739763
0.0,0,hard,FCFS,5,None,55,70.4986301369863,11.030184264904392,0.9835616438356164,0.8791946308724832,7.813931297709924,17.748091603053435,1192,1048,23.36842851740021,0.8708520179372198
0.0,0,hard,FCFS,5,None,69,7.4,1.1244403524203566,0.8602739726027397,0.9887111947318908,7.933396764985728,22.35965746907707,1063,1051,4.020998538373088,0.9879638916750251
0.0,0,hard,FCFS,5,None,71,10.468493150684932,1.767483290232982,0.9331506849315069,0.9814298978644382,7.965941343424787,24.692526017029326,1077,1057,5.160872526423272,0.9798590130916415
0.0,0,hard,FCFS,5,None,48,157.53424657534248,24.868454364112363,0.9917808219178083,0.6793622674933569,7.65580182529335,11.342894393741854,1129,767,53.047308471151815,0.6616822429906543
0.0,0,hard,FCFS,5,None,47,162.586301369863,26.936956961107875,0.9895890410958904,0.7049469964664311,7.601503759398496,10.275689223057643,1132,798,55.73793301751817,0.6846081208687441
0.0,0,hard,FCFS,5,None,67,34.78630136986301,5.279379866130183,0.9764383561643835,0.9454841334418226,7.79776247848537,17.383820998278825,1229,1162,11.931571871661255,0.940864960282436
0.0,0,hard,FCFS,5,None,38,228.64657534246575,36.203534403538654,0.9791780821917807,0.5959507042253521,7.642540620384048,11.816838995568691,1136,677,75.2947524343969,0.5765682656826568
0.0,0,hard,FCFS,5,None,50,162.45479452054795,25.69943697484406,0.9956164383561643,0.6804478897502153,7.931645569620253,22.784810126582283,1161,790,52.18728972648698,0.6571164510166358
0.0,0,hard,FCFS,5,None,65,55.654794520547945,9.10906427854694,0.9786301369863013,0.9133510167992926,7.793804453049371,17.81219748305905,1131,1033,19.951942159765032,0.9075471698113208
0.0,0,hard,FCFS,5,None,62,67.65753424657534,11.366666341252188,0.9715068493150686,0.9011680143755616,7.715852442671984,14.057826520438683,1113,1003,24.664913151196572,0.8954372623574145
0.0,0,hard,FCFS,5,None,53,142.58356164383562,22.476583290362775,0.9901369863013698,0.7689741451209341,7.7982646420824295,17.89587852494577,1199,922,45.99213072152546,0.7502254283137962
0.0,0,hard,FCFS,5,None,33,297.4082191780822,48.081210789801176,0.9928767123287671,0.5149700598802395,7.607973421926911,9.800664451827245,1169,602,95.92847680705898,0.47548566142460685
0.0,0,hard,FCFS,5,None,46,187.35616438356163,31.57013740833222,0.9819178082191781,0.6924460431654677,7.605194805194805,9.350649350649348,1112,770,66.74576553888296,0.6702025072324012
